instance,class,num,sup,cpm,mis,misr,dir,omega
134,2,4,2,0,6.5,0.0,ao,1500
134,2,5,2,0,9.0,0.0,av,1500
134,2,6,2,0,4.5,0.0,aa,1500
134,2,7,2,0,1.35,0.0,vo,1500
134,2,8,2,0,0.95,0.0,vv,1500
134,2,9,2,0,0.7,0.0,va,1500
134,2,10,3,0,6.5,0.0,ao,1500
134,2,11,3,0,13.0,0.0,av,1500
134,2,12,3,0,2.1,0.0,vo,1500
134,2,13,3,0,9.5,0.0,vv,1500
134,2,14,4,0,3.5,0.0,ao,1500
134,2,15,4,0,11.0,0.0,av,1500
134,2,16,4,0,5.5,0.0,aa,1500
134,2,17,4,0,3.25,0.0,vo,1500
134,2,18,4,0,12.0,0.0,vv,1500
134,2,19,4,0,2.2,0.0,va,1500
134,2,20,2,3000,0.25,0.0,io,1500
134,2,21,2,3000,0.5,0.0,iv,1500
134,2,22,2,6000,1.0,0.0,io,1500
134,2,23,2,6000,0.55,0.0,iv,1500
134,2,24,2,6000,0.4,0.0,ia,1500
134,2,25,3,1500,0.6,0.0,io,1500
134,2,26,3,1500,0.8,0.0,iv,1500
134,2,27,3,6000,0.3,0.0,io,1500
134,2,28,3,26000,3.2,0.0,iv,1500
134,2,29,2,1500,0.4,0.0,io,1500
134,2,30,2,1500,0.7,0.0,iv,1500
134,2,31,2,1500,0.3,0.0,ia,1500
134,2,32,3,30000,0.95,0.0,io,1500
134,2,33,3,30000,5.5,0.0,iv,1500
134,2,34,4,34000,1.25,0.0,io,1500
134,2,35,4,34000,2.25,0.0,iv,1500
134,2,36,4,1500,0.15,0.0,io,1500
134,2,37,4,1500,0.5,0.0,iv,1500
134,2,38,4,1500,0.4,0.0,ia,1500
134,2,39,4,19000,1.25,0.0,io,1500
134,2,40,4,20000,1.3,0.0,ia,1500
134,2,41,4,27000,4.25,0.0,iv,1500
134,2,42,4,27000,0.6,0.0,ia,1500
134,2,43,4,26000,1.75,0.0,io,1500
134,2,44,4,30000,6.5,0.0,iv,1500
134,2,45,4,30000,0.8,0.0,ia,1500
134,2,46,4,30000,6.5,0.0,ma,1500
133,2,0,2,0,3.5,0.0,ao,1500
133,2,1,2,0,4.5,0.0,av,1500
133,2,2,2,0,2.5,0.0,aa,1500
133,2,3,2,0,0.7,0.0,vo,1500
133,2,4,2,0,1.7,0.0,vv,1500
133,2,5,2,0,1.1,0.0,va,1500
133,2,6,3,0,3.5,0.0,ao,1500
133,2,7,3,0,6.5,0.0,av,1500
133,2,8,3,0,3.0,0.0,aa,1500
133,2,9,3,0,2.6,0.0,vo,1500
133,2,10,3,0,3.75,0.0,vv,1500
133,2,11,3,0,2.45,0.0,va,1500
133,2,12,1,0,2.5,0.0,ao,1500
133,2,13,1,0,2.5,0.0,av,1500
133,2,14,1,0,0.5,0.0,vo,1500
133,2,15,1,0,0.5,0.0,vv,1500
133,2,16,4,0,5.0,0.0,ao,1500
133,2,17,4,0,8.5,0.0,av,1500
133,2,18,4,0,7.0,0.0,aa,1500
133,2,19,4,0,1.75,0.0,vo,1500
133,2,20,4,0,5.5,0.0,vv,1500
133,2,21,4,0,6.5,0.0,va,1500
133,2,22,2,3000,0.4,0.0,iv,1500
133,2,23,2,30000,0.7,0.0,ia,1500
133,2,24,2,1500,0.3,0.0,iv,1500
133,2,25,2,35000,0.85,0.0,iv,1500
133,2,26,4,38000,2.0,0.0,iv,1500
133,2,27,4,38000,1.75,0.0,ia,1500
133,2,28,3,1500,0.3,0.0,io,1500
133,2,29,3,1500,0.3,0.0,iv,1500
133,2,30,3,32000,1.85,0.0,io,1500
133,2,31,3,32000,3.25,0.0,iv,1500
133,2,32,3,34000,2.25,0.0,ia,1500
133,2,33,3,38000,1.0,0.0,io,1500
133,2,34,3,38000,0.85,0.0,iv,1500
133,2,35,3,40000,0.9,0.0,ia,1500
133,2,36,4,25000,3.25,0.0,io,1500
133,2,37,4,25000,2.75,0.0,iv,1500
133,2,38,4,27000,2.5,0.0,ia,1500
133,2,39,4,32000,0.95,0.0,io,1500
133,2,40,4,32000,4.0,0.0,iv,1500
133,2,41,4,32000,4.5,0.0,ia,1500
133,2,42,4,32000,4.5,0.0,ma,1500
37,1,0,2,0,14.5,0.0,ao,3000
37,1,1,2,0,160.0,0.0,av,3000
37,1,2,2,0,200.0,0.0,aa,3000
37,1,3,2,0,3.8,0.0,vo,3000
37,1,4,2,0,24.0,0.0,vv,3000
37,1,5,2,0,32.0,0.0,va,3000
37,1,6,3,0,8.5,0.0,ao,3000
37,1,7,3,0,26.0,0.0,av,3000
37,1,8,3,0,4.5,0.0,aa,3000
37,1,9,3,0,3.0,0.0,vo,3000
37,1,10,3,0,4.8,0.0,vv,3000
37,1,11,3,0,1.2,0.0,va,3000
37,1,12,1,0,6.5,0.0,ao,3000
37,1,13,1,0,32.0,0.0,av,3000
37,1,14,1,0,1.9,0.0,vo,3000
37,1,15,1,0,5.6,0.0,vv,3000
37,1,16,4,0,7.5,0.0,ao,3000
37,1,17,4,0,19.0,0.0,av,3000
37,1,18,4,0,2.3,0.0,vo,3000
37,1,19,4,0,3.6,0.0,vv,3000
37,1,20,1,6000,1.2,0.0,io,3000
37,1,21,4,3000,0.2,0.0,io,3000
37,1,22,4,3000,3.0,0.0,iv,3000
37,1,23,4,6000,2.0,0.0,io,3000
37,1,24,4,6000,1.4,0.0,iv,3000
37,1,25,4,9000,1.0,0.0,io,3000
37,1,26,4,9000,0.5,0.0,iv,3000
37,1,27,1,9000,0.6,0.0,io,3000
37,1,28,1,15000,0.7,0.0,io,3000
37,1,29,1,15000,0.6,0.0,iv,3000
37,1,30,1,21000,1.25,0.0,iv,3000
37,1,31,1,30000,0.25,0.0,io,3000
37,1,32,2,3000,1.7,0.0,io,3000
37,1,33,2,3000,22.0,0.0,iv,3000
37,1,34,2,3000,29.0,0.0,ia,3000
37,1,35,1,3000,0.35,0.0,io,3000
37,1,36,1,3000,4.4,0.0,iv,3000
37,1,37,2,6000,1.0,0.0,io,3000
37,1,38,2,6000,1.2,0.0,iv,3000
37,1,39,2,6000,1.3,0.0,ia,3000
37,1,40,4,27000,0.3,0.0,io,3000
37,1,41,2,15000,2.8,0.0,io,3000
37,1,42,2,15000,1.5,0.0,ia,3000
37,1,43,3,3000,0.6,0.0,io,3000
37,1,44,3,3000,4.0,0.0,iv,3000
37,1,45,3,3000,0.35,0.0,ia,3000
37,1,46,3,6000,2.15,0.0,io,3000
37,1,47,3,6000,1.85,0.0,iv,3000
37,1,48,3,6000,0.9,0.0,ia,3000
37,1,49,3,9000,1.5,0.0,io,3000
37,1,50,3,9000,0.8,0.0,ia,3000
37,1,51,3,27000,0.5,0.0,iv,3000
37,1,52,3,30000,0.3,0.0,iv,3000
37,1,53,3,35000,0.4,0.0,io,3000
37,1,54,2,3000,29.0,0.0,ma,3000
54,1,0,2,0,15.0,0.0,ao,3000
54,1,1,2,0,32.5,0.0,av,3000
54,1,2,2,0,12.5,0.0,aa,3000
54,1,3,2,0,4.25,0.0,vo,3000
54,1,4,2,0,5.5,0.0,vv,3000
54,1,5,2,0,2.75,0.0,va,3000
54,1,6,1,0,10.0,0.0,ao,3000
54,1,7,1,0,14.5,0.0,av,3000
54,1,8,1,0,35.0,0.0,aa,3000
54,1,9,1,0,3.85,0.0,vo,3000
54,1,10,1,0,3.0,0.0,vv,3000
54,1,11,1,0,6.0,0.0,va,3000
54,1,12,3,0,9.0,0.0,ao,3000
54,1,13,3,0,2.1,0.0,av,3000
54,1,14,3,0,3.2,0.0,vo,3000
54,1,15,1,6000,1.25,0.0,io,3000
54,1,16,1,6000,0.7,0.0,iv,3000
54,1,17,1,6000,1.1,0.0,ia,3000
54,1,18,2,27000,0.75,0.0,ia,3000
54,1,19,2,30000,0.45,0.0,io,3000
54,1,20,3,3000,0.8,0.0,io,3000
54,1,21,3,6000,1.55,0.0,io,3000
54,1,22,3,9000,0.7,0.0,io,3000
54,1,23,1,9000,1.65,0.0,io,3000
54,1,24,1,9000,1.1,0.0,iv,3000
54,1,25,1,9000,1.0,0.0,ia,3000
54,1,26,1,12000,1.85,0.0,io,3000
54,1,27,1,15000,0.55,0.0,iv,3000
54,1,28,1,15000,1.1,0.0,ia,3000
54,1,29,1,18000,0.7,0.0,io,3000
54,1,30,1,18000,0.5,0.0,iv,3000
54,1,31,1,18000,0.75,0.0,ia,3000
54,1,32,1,23000,0.75,0.0,io,3000
54,1,33,1,25000,0.35,0.0,iv,3000
54,1,34,1,27000,0.7,0.0,ia,3000
54,1,35,2,3000,2.1,0.0,io,3000
54,1,36,2,3000,4.0,0.0,iv,3000
54,1,37,2,3000,1.4,0.0,ia,3000
54,1,38,1,3000,1.0,0.0,io,3000
54,1,39,1,3000,1.75,0.0,iv,3000
54,1,40,1,3000,4.25,0.0,ia,3000
54,1,41,2,6000,1.3,0.0,io,3000
54,1,42,2,6000,0.8,0.0,iv,3000
54,1,43,2,6000,0.6,0.0,ia,3000
54,1,44,3,18000,1.2,0.0,io,3000
54,1,45,2,9000,1.3,0.0,io,3000
54,1,46,2,9000,1.25,0.0,iv,3000
54,1,47,2,12000,1.0,0.0,io,3000
54,1,48,2,12000,1.2,0.0,ia,3000
54,1,49,2,18000,2.0,0.0,io,3000
54,1,50,2,21000,0.7,0.0,io,3000
54,1,51,2,21000,1.75,0.0,iv,3000
54,1,52,2,21000,1.0,0.0,ia,3000
54,1,53,1,3000,4.25,0.0,ma,3000
168,4,0,1,0,46.0,0.0,ao,3000
168,4,1,1,0,9.0,0.0,av,3000
168,4,2,1,0,12.5,0.0,vo,3000
168,4,3,1,0,3.5,0.0,vv,3000
168,4,4,3,0,48.0,0.0,ao,3000
168,4,5,3,0,62.0,0.0,av,3000
168,4,6,3,0,9.7,0.0,vo,3000
168,4,7,3,0,16.5,0.0,vv,3000
168,4,8,4,0,25.5,0.0,ao,3000
168,4,9,4,0,46.0,0.0,av,3000
168,4,10,4,0,18.0,0.0,aa,3000
168,4,11,4,0,5.8,0.0,vo,3000
168,4,12,4,0,13.0,0.0,vv,3000
168,4,13,4,0,4.2,0.0,va,3000
168,4,14,2,0,52.0,0.0,ao,3000
168,4,15,2,0,62.0,0.0,av,3000
168,4,16,2,0,25.0,0.0,aa,3000
168,4,17,2,0,14.0,0.0,vo,3000
168,4,18,2,0,16.0,0.0,vv,3000
168,4,19,2,0,7.2,0.0,va,3000
168,4,20,2,5100,13.5,0.0,io,3000
168,4,21,2,5100,15.0,0.0,iv,3000
168,4,22,2,5100,6.0,0.0,ia,3000
168,4,23,3,12000,1.15,0.0,io,3000
168,4,24,1,6000,3.5,0.0,io,3000
168,4,25,1,8200,1.1,0.0,iv,3000
168,4,26,1,10500,1.1,0.0,iv,3000
168,4,27,1,30000,0.7,0.0,io,3000
168,4,28,1,30000,0.55,0.0,iv,3000
168,4,29,2,3000,2.15,0.0,io,3000
168,4,30,2,3000,4.25,0.0,iv,3000
168,4,31,2,3000,0.8,0.0,ia,3000
168,4,32,2,9000,1.15,0.0,iv,3000
168,4,33,1,3000,1.75,0.0,io,3000
168,4,34,1,3000,0.5,0.0,iv,3000
168,4,35,2,10500,1.25,0.0,ia,3000
168,4,36,1,5100,10.0,0.0,io,3000
168,4,37,2,28000,0.7,0.0,ia,3000
168,4,38,2,33000,1.2,0.0,io,3000
168,4,39,3,3000,5.0,0.0,io,3000
168,4,40,3,3000,3.6,0.0,iv,3000
168,4,41,3,5100,8.0,0.0,io,3000
168,4,42,3,5100,16.0,0.0,iv,3000
168,4,43,4,3000,2.6,0.0,io,3000
168,4,44,4,3000,2.7,0.0,iv,3000
168,4,45,4,3000,2.1,0.0,ia,3000
168,4,46,4,5100,4.0,0.0,io,3000
168,4,47,4,5100,13.0,0.0,iv,3000
168,4,48,4,5100,2.7,0.0,ia,3000
168,4,49,4,6000,1.85,0.0,io,3000
168,4,50,4,10500,0.55,0.0,io,3000
168,4,51,4,32000,1.1,0.0,ia,3000
168,4,52,3,8200,1.75,0.0,io,3000
168,4,53,3,9000,1.25,0.0,iv,3000
168,4,54,3,5100,16.0,0.0,ma,3000
98,2,0,2,0,8.5,6.5,ao,1500
98,2,1,2,0,6.5,8.5,av,1500
98,2,2,2,0,10.0,5.5,aa,1500
98,2,3,2,0,3.0,2.25,vo,1500
98,2,4,2,0,2.0,2.1,vv,1500
98,2,5,2,0,1.9,2.15,va,1500
98,2,6,3,0,11.0,7.5,ao,1500
98,2,7,3,0,13.0,8.5,av,1500
98,2,8,3,0,7.5,3.5,aa,1500
98,2,9,3,0,7.5,1.6,vo,1500
98,2,10,3,0,9.5,1.9,vv,1500
98,2,11,3,0,4.75,0.8,va,1500
98,2,12,1,0,5.5,4.5,ao,1500
98,2,13,1,0,6.0,4.5,av,1500
98,2,14,1,0,4.5,3.4,vo,1500
98,2,15,1,0,1.85,1.3,vv,1500
98,2,16,4,0,6.0,3.5,ao,1500
98,2,17,4,0,17.0,3.5,av,1500
98,2,18,4,0,4.5,1.75,vo,1500
98,2,19,4,0,15.5,1.9,vv,1500
98,2,20,1,6000,0.6,0.0,io,1500
98,2,21,4,18000,5.5,0.0,iv,1500
98,2,22,1,1500,0.2,0.15,iv,1500
98,2,23,4,21000,2.35,0.0,io,1500
98,2,24,4,45000,1.75,0.0,iv,1500
98,2,25,4,22000,4.5,0.0,io,1500
98,2,26,4,32000,1.0,0.0,io,1500
98,2,27,4,32000,2.45,0.0,iv,1500
98,2,28,1,7500,1.0,0.0,iv,1500
98,2,29,1,13500,0.8,1.1,io,1500
98,2,30,1,18000,3.1,2.15,io,1500
98,2,31,2,1500,0.4,0.35,io,1500
98,2,32,2,1500,0.4,0.5,iv,1500
98,2,33,2,1500,0.25,0.3,ia,1500
98,2,34,2,6000,0.6,0.0,io,1500
98,2,35,2,7500,0.45,0.0,iv,1500
98,2,36,2,13500,0.7,0.0,io,1500
98,2,37,2,18000,1.45,1.65,io,1500
98,2,38,2,18000,0.75,0.6,iv,1500
98,2,39,2,18000,1.4,1.7,ia,1500
98,2,40,3,1500,0.7,0.55,io,1500
98,2,41,3,1500,0.6,0.5,iv,1500
98,2,42,3,1500,0.2,0.2,ia,1500
98,2,43,3,6600,1.2,0.0,iv,1500
98,2,44,3,20000,3.0,0.0,io,1500
98,2,45,3,20000,3.0,0.0,iv,1500
98,2,46,3,27000,2.1,0.0,ia,1500
98,2,47,3,32000,1.65,0.0,io,1500
98,2,48,3,32000,2.3,0.0,iv,1500
98,2,49,3,32000,1.75,0.0,ia,1500
98,2,50,3,50000,1.1,0.0,iv,1500
98,2,51,4,1500,0.22,0.15,io,1500
98,2,52,4,1500,0.5,0.15,iv,1500
98,2,53,4,18000,5.5,0.0,ma,1500
91,2,0,1,0,11.0,0.0,ao,3000
91,2,1,1,0,5.5,0.0,av,3000
91,2,2,1,0,3.8,0.0,vo,3000
91,2,3,1,0,1.6,0.0,vv,3000
91,2,4,2,0,14.0,0.0,ao,3000
91,2,5,2,0,6.5,0.0,av,3000
91,2,6,2,0,5.0,0.0,aa,3000
91,2,7,2,0,4.8,0.0,vo,3000
91,2,8,2,0,1.75,0.0,vv,3000
91,2,9,2,0,1.6,0.0,va,3000
91,2,10,4,0,6.0,0.0,ao,3000
91,2,11,4,0,4.5,0.0,av,3000
91,2,12,4,0,2.45,0.0,vo,3000
91,2,13,4,0,2.5,0.0,vv,3000
91,2,14,3,0,10.5,0.0,ao,3000
91,2,15,3,0,9.0,0.0,av,3000
91,2,16,3,0,6.0,0.0,aa,3000
91,2,17,3,0,6.4,0.0,vo,3000
91,2,18,3,0,8.0,0.0,vv,3000
91,2,19,3,0,2.6,0.0,va,3000
91,2,20,4,37000,1.9,0.0,iv,3000
91,2,21,3,29000,1.1,0.0,io,3000
91,2,22,4,35000,1.85,0.0,io,3000
91,2,23,3,26000,0.9,0.0,ia,3000
91,2,24,3,18000,3.8,0.0,io,3000
91,2,25,3,18000,4.2,0.0,iv,3000
91,2,26,3,18000,1.0,0.0,ia,3000
91,2,27,3,9000,0.9,0.0,io,3000
91,2,28,3,6000,1.15,0.0,io,3000
91,2,29,3,6000,0.4,0.0,iv,3000
91,2,30,3,6000,1.1,0.0,ia,3000
91,2,31,3,3000,1.1,0.0,io,3000
91,2,32,3,3000,1.2,0.0,iv,3000
91,2,33,2,30000,0.55,0.0,io,3000
91,2,34,2,18000,1.5,0.0,io,3000
91,2,35,2,6000,4.0,0.0,io,3000
91,2,36,2,3000,1.2,0.0,io,3000
91,2,37,1,32000,0.5,0.0,io,3000
91,2,38,1,18000,1.6,0.0,io,3000
91,2,39,1,6000,3.6,0.0,io,3000
91,2,40,1,3000,0.4,0.0,io,3000
91,2,41,4,3000,0.5,0.0,iv,3000
91,2,42,4,6000,1.15,0.0,io,3000
91,2,43,4,6000,0.5,0.0,iv,3000
91,2,44,4,18000,1.2,0.0,io,3000
91,2,45,4,18000,0.4,0.0,iv,3000
91,2,46,3,36000,2.5,0.0,io,3000
91,2,47,3,36000,5.0,0.0,iv,3000
91,2,48,3,36000,0.9,0.0,ia,3000
91,2,49,2,9000,0.4,0.0,io,3000
91,2,50,3,36000,5.0,0.0,ma,3000
161,4,0,1,0,7.5,0.0,ao,3000
161,4,1,1,0,32.5,0.0,av,3000
161,4,2,1,0,3.4,0.0,vo,3000
161,4,3,1,0,7.5,0.0,vv,3000
161,4,4,3,0,22.5,0.0,ao,3000
161,4,5,3,0,7.5,0.0,aa,3000
161,4,6,3,0,6.5,0.0,vo,3000
161,4,7,3,0,3.25,0.0,va,3000
161,4,8,4,0,9.0,0.0,ao,3000
161,4,9,4,0,5.0,0.0,aa,3000
161,4,10,4,0,2.5,0.0,vo,3000
161,4,11,4,0,2.75,0.0,va,3000
161,4,12,2,0,12.0,0.0,ao,3000
161,4,13,2,0,35.0,0.0,aa,3000
161,4,14,2,0,8.5,0.0,vo,3000
161,4,15,2,0,6.5,0.0,va,3000
161,4,16,2,27000,2.25,0.0,io,3000
161,4,17,1,22000,1.3,0.0,io,3000
161,4,18,1,18000,1.75,0.0,iv,3000
161,4,19,1,3000,0.45,0.0,io,3000
161,4,20,1,3000,4.25,0.0,iv,3000
161,4,21,2,6000,1.75,0.0,io,3000
161,4,22,2,18000,5.5,0.0,io,3000
161,4,23,2,18000,2.0,0.0,ia,3000
161,4,24,2,36000,1.15,0.0,ia,3000
161,4,25,3,3000,3.0,0.0,io,3000
161,4,26,3,3000,1.2,0.0,ia,3000
161,4,27,3,12000,1.5,0.0,io,3000
161,4,28,3,18000,2.5,0.0,io,3000
161,4,29,3,18000,1.25,0.0,ia,3000
161,4,30,3,34000,3.5,0.0,io,3000
161,4,31,3,36000,2.0,0.0,ia,3000
161,4,32,1,34000,1.8,0.0,io,3000
161,4,33,4,3000,1.2,0.0,io,3000
161,4,34,4,3000,0.6,0.0,ia,3000
161,4,35,1,35000,1.7,0.0,io,3000
161,4,36,4,6000,0.9,0.0,io,3000
161,4,37,4,6000,0.6,0.0,ia,3000
161,4,38,4,18000,0.9,0.0,io,3000
161,4,39,4,18000,0.9,0.0,ia,3000
161,4,40,4,32000,2.25,0.0,ia,3000
161,4,41,4,34000,0.9,0.0,io,3000
161,4,42,2,3000,0.75,0.0,io,3000
161,4,43,2,3000,6.0,0.0,ia,3000
161,4,44,1,24000,2.5,0.0,iv,3000
161,4,45,2,3000,6.0,0.0,ma,3000
195,6,0,4,0,5.1,0.0,ao,1500
195,6,1,4,0,22.0,0.0,aa,1500
195,6,2,4,0,1.2,0.0,vo,1500
195,6,3,4,0,2.0,0.0,va,1500
195,6,4,3,0,8.0,0.0,ao,1500
195,6,5,3,0,15.5,0.0,aa,1500
195,6,6,3,0,1.2,0.0,vo,1500
195,6,7,3,0,1.95,0.0,va,1500
195,6,8,1,0,3.0,0.0,ao,1500
195,6,9,1,0,3.1,0.0,av,1500
195,6,10,1,0,0.6,0.0,vo,1500
195,6,11,1,0,0.6,0.0,vv,1500
195,6,12,2,0,3.5,0.0,ao,1500
195,6,13,2,0,10.0,0.0,aa,1500
195,6,14,2,0,0.75,0.0,vo,1500
195,6,15,2,0,1.4,0.0,va,1500
195,6,16,4,6500,0.8,0.0,io,1500
195,6,17,2,3000,0.45,0.0,ia,1500
195,6,18,2,27000,0.35,0.0,io,1500
195,6,19,2,27000,1.9,0.0,ia,1500
195,6,20,4,36000,0.35,0.0,ia,1500
195,6,21,4,90000,0.4,0.0,ia,1500
195,6,22,3,1500,0.5,0.0,io,1500
195,6,23,3,1500,1.2,0.0,iv,1500
195,6,24,3,3000,0.56,0.0,io,1500
195,6,25,4,3000,0.5,0.0,io,1500
195,6,26,3,6500,0.55,0.0,io,1500
195,6,27,3,6500,1.15,0.0,iv,1500
195,6,28,4,1500,1.3,0.0,ia,1500
195,6,29,3,18000,0.35,0.0,iv,1500
195,6,30,1,1500,0.2,0.0,io,1500
195,6,31,1,3000,0.25,0.0,iv,1500
195,6,32,1,6000,0.25,0.0,iv,1500
195,6,33,1,27000,0.45,0.0,io,1500
195,6,34,1,27000,0.35,0.0,iv,1500
195,6,35,2,1500,0.24,0.0,io,1500
195,6,36,2,1500,0.5,0.0,ia,1500
195,6,37,2,27000,1.9,0.0,ma,1500
96,2,0,1,0,7.0,4.5,ao,1500
96,2,1,1,0,8.5,7.0,av,1500
96,2,2,1,0,3.0,0.95,vo,1500
96,2,3,1,0,3.2,1.4,vv,1500
96,2,4,2,0,15.0,14.0,ao,1500
96,2,5,2,0,16.5,17.0,av,1500
96,2,6,2,0,9.0,5.0,aa,1500
96,2,7,2,0,3.6,1.55,vo,1500
96,2,8,2,0,2.9,1.5,vv,1500
96,2,9,2,0,2.35,0.4,va,1500
96,2,10,4,0,5.0,4.5,ao,1500
96,2,11,4,0,7.5,4.5,av,1500
96,2,12,4,0,2.9,1.3,vo,1500
96,2,13,4,0,6.5,0.6,vv,1500
96,2,14,3,0,21.0,18.0,ao,1500
96,2,15,3,0,19.0,13.5,av,1500
96,2,16,3,0,5.0,5.0,aa,1500
96,2,17,3,0,3.6,2.6,vo,1500
96,2,18,3,0,3.7,2.3,vv,1500
96,2,19,3,0,1.5,1.5,va,1500
96,2,20,1,6000,1.2,0.0,io,1500
96,2,21,1,6000,0.6,0.0,iv,1500
96,2,22,3,23000,1.0,0.0,iv,1500
96,2,23,3,24000,0.8,0.0,ia,1500
96,2,24,3,26000,1.0,0.0,io,1500
96,2,25,4,1500,0.2,0.4,io,1500
96,2,26,4,1500,0.2,0.0,iv,1500
96,2,27,4,10500,0.5,0.0,io,1500
96,2,28,4,15000,0.7,0.0,iv,1500
96,2,29,1,1500,0.2,0.0,io,1500
96,2,30,1,1500,0.35,0.0,iv,1500
96,2,31,4,28000,1.45,0.0,io,1500
96,2,32,4,28000,3.9,0.0,iv,1500
96,2,33,4,32000,2.25,0.0,iv,1500
96,2,34,1,7500,1.2,0.0,io,1500
96,2,35,1,7500,1.1,0.0,iv,1500
96,2,36,1,9000,1.3,0.0,io,1500
96,2,37,1,9000,3.2,0.0,iv,1500
96,2,38,1,13500,0.75,0.0,io,1500
96,2,39,2,1500,0.9,1.0,io,1500
96,2,40,2,1500,1.2,1.2,iv,1500
96,2,41,2,1500,0.6,0.0,ia,1500
96,2,42,2,6000,1.75,0.0,io,1500
96,2,43,2,6000,0.9,0.0,iv,1500
96,2,44,2,7500,1.3,0.0,io,1500
96,2,45,2,9000,1.1,0.0,iv,1500
96,2,46,2,10500,1.7,0.3,io,1500
96,2,47,2,12000,0.85,0.0,ia,1500
96,2,48,2,18000,0.8,0.0,iv,1500
96,2,49,2,20000,1.35,0.0,ia,1500
96,2,50,3,1500,1.5,1.4,io,1500
96,2,51,3,1500,1.3,1.0,iv,1500
96,2,52,3,1500,0.2,0.35,ia,1500
96,2,53,3,9000,1.1,0.0,io,1500
96,2,54,3,9000,1.05,0.0,iv,1500
96,2,55,3,10500,1.9,0.3,io,1500
96,2,56,3,12500,1.1,0.0,iv,1500
96,2,57,4,28000,3.9,0.0,ma,1500
192,6,0,3,0,17.5,0.0,ao,3000
192,6,1,3,0,3.5,0.0,vo,3000
192,6,2,2,0,10.0,0.0,ao,3000
192,6,3,2,0,10.0,0.0,aa,3000
192,6,4,2,0,2.75,0.0,vo,3000
192,6,5,2,0,2.25,0.0,va,3000
192,6,6,1,0,9.0,0.0,ao,3000
192,6,7,1,0,2.25,0.0,vo,3000
192,6,8,3,3000,3.25,0.0,io,3000
192,6,9,2,3000,1.5,0.0,io,3000
192,6,10,2,3000,1.0,0.0,ia,3000
192,6,11,1,3000,1.75,0.0,io,3000
192,6,12,3,3000,3.25,0.0,ma,3000
166,4,0,3,0,18.5,0.0,ao,3000
166,4,1,3,0,80.0,0.0,av,3000
166,4,2,3,0,7.0,0.0,aa,3000
166,4,3,3,0,5.0,0.0,vo,3000
166,4,4,3,0,13.0,0.0,vv,3000
166,4,5,3,0,2.0,0.0,va,3000
166,4,6,2,0,11.5,0.0,ao,3000
166,4,7,2,0,150.0,0.0,av,3000
166,4,8,2,0,180.0,0.0,aa,3000
166,4,9,2,0,2.5,0.0,vo,3000
166,4,10,2,0,25.0,0.0,vv,3000
166,4,11,2,0,28.0,0.0,va,3000
166,4,12,4,0,7.0,0.0,ao,3000
166,4,13,4,0,50.0,0.0,av,3000
166,4,14,4,0,2.25,0.0,vo,3000
166,4,15,4,0,8.4,0.0,vv,3000
166,4,16,1,0,32.0,0.0,ao,3000
166,4,17,1,0,63.0,0.0,av,3000
166,4,18,1,0,6.3,0.0,vo,3000
166,4,19,1,0,10.0,0.0,vv,3000
166,4,20,1,6000,2.0,0.0,io,3000
166,4,21,1,6000,0.85,0.0,iv,3000
166,4,22,2,3000,1.05,0.0,io,3000
166,4,23,2,3000,23.0,0.0,iv,3000
166,4,24,2,3000,26.0,0.0,ia,3000
166,4,25,2,6000,2.0,0.0,io,3000
166,4,26,2,6000,1.4,0.0,ia,3000
166,4,27,2,9000,0.8,0.0,ia,3000
166,4,28,2,30000,0.5,0.0,iv,3000
166,4,29,1,3000,5.8,0.0,io,3000
166,4,30,1,3000,10.0,0.0,iv,3000
166,4,31,3,3000,2.7,0.0,io,3000
166,4,32,3,3000,12.0,0.0,iv,3000
166,4,33,3,3000,0.2,0.0,ia,3000
166,4,34,4,9000,1.0,0.0,iv,3000
166,4,35,3,6000,3.25,0.0,io,3000
166,4,36,3,6000,1.9,0.0,iv,3000
166,4,37,3,6000,2.7,0.0,ia,3000
166,4,38,3,9000,0.65,0.0,io,3000
166,4,39,3,9000,1.3,0.0,iv,3000
166,4,40,3,12000,0.5,0.0,io,3000
166,4,41,3,12000,0.6,0.0,iv,3000
166,4,42,3,15000,0.7,0.0,io,3000
166,4,43,4,3000,1.75,0.0,io,3000
166,4,44,4,3000,7.6,0.0,iv,3000
166,4,45,4,6000,0.85,0.0,io,3000
166,4,46,4,6000,1.85,0.0,iv,3000
166,4,47,2,3000,26.0,0.0,ma,3000
36,1,0,2,0,7.0,0.0,ao,3000
36,1,1,2,0,56.0,0.0,aa,3000
36,1,2,2,0,1.6,0.0,vo,3000
36,1,3,2,0,8.0,0.0,va,3000
36,1,4,3,0,9.0,0.0,ao,3000
36,1,5,3,0,2.5,0.0,aa,3000
36,1,6,3,0,2.2,0.0,vo,3000
36,1,7,3,0,0.6,0.0,va,3000
36,1,8,1,0,4.5,0.0,ao,3000
36,1,9,1,0,1.4,0.0,vo,3000
36,1,10,4,0,4.5,0.0,ao,3000
36,1,11,4,0,1.2,0.0,vo,3000
36,1,12,2,3000,6.0,0.0,ia,3000
36,1,13,2,6000,0.8,0.0,ia,3000
36,1,14,3,6000,1.4,0.0,io,3000
36,1,15,3,3000,1.1,0.0,io,3000
36,1,16,2,3000,6.0,0.0,ma,3000
135,2,0,1,0,3.5,0.0,ao,1500
