"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-17","0.00","0.0","0.0",,"84","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-18","0.00","0.0","0.0",,"85","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-19","0.00","0.0","0.0",,"89","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-20","0.00","0.0","0.0",,"89","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-21","0.65","0.0","0.0",,"82","73"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-22","0.00","0.0","0.0",,"84","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-23","0.00","0.0","0.0",,"82","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-24","0.00","0.0","0.0",,"79","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-25","0.00","0.0","0.0",,"83","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-26","0.00","0.0","0.0",,"79","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-27","0.00","0.0","0.0",,"80","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-28","0.00","0.0","0.0",,"85","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-29","0.00","0.0","0.0",,"92","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-30","0.00","0.0","0.0",,"93","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-08-31","0.00","0.0","0.0",,"92","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-01","0.00","0.0","0.0",,"92","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-02","0.00","0.0","0.0",,"94","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-03","0.05","0.0","0.0",,"82","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-04","0.00","0.0","0.0",,"73","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-05","0.00","0.0","0.0",,"75","46"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-06","0.00","0.0","0.0",,"84","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-07","0.00","0.0","0.0",,"93","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-08","0.00","0.0","0.0",,"78","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-09","0.00","0.0","0.0",,"73","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-10","0.00","0.0","0.0",,"76","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-11","0.01","0.0","0.0",,"79","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-12","0.00","0.0","0.0",,"78","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-13","0.00","0.0","0.0",,"87","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-14","0.00","0.0","0.0",,"79","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-15","0.00","0.0","0.0",,"84","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-16","0.31","0.0","0.0",,"80","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-17","0.00","0.0","0.0",,"72","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-18","0.00","0.0","0.0",,"82","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-19","0.00","0.0","0.0",,"84","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-20","0.00","0.0","0.0",,"80","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-21","0.00","0.0","0.0",,"91","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-22","0.12","0.0","0.0",,"91","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-23","0.00","0.0","0.0",,"93","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-24","0.01","0.0","0.0",,"92","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-25","0.00","0.0","0.0",,"75","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-26","0.01","0.0","0.0",,"64","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-27","0.66","0.0","0.0",,"61","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-28","0.49","0.0","0.0",,"59","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-29","0.00","0.0","0.0",,"73","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-09-30","0.00","0.0","0.0",,"77","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-01","0.00","0.0","0.0",,"68","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-02","0.09","0.0","0.0",,"67","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-03","0.01","0.0","0.0",,"53","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-04","0.00","0.0","0.0",,"60","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-05","0.05","0.0","0.0",,"56","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-06","0.01","0.0","0.0",,"69","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-07","0.00","0.0","0.0",,"73","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-08","0.00","0.0","0.0",,"77","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-09","0.00","0.0","0.0",,"84","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-10","0.00","0.0","0.0",,"87","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-11","0.00","0.0","0.0",,"85","55"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-12","0.00","0.0","0.0",,"76","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-13","0.02","0.0","0.0",,"74","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-14","0.01","0.0","0.0",,"63","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-15","0.12","0.0","0.0",,"62","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-16","0.00","0.0","0.0",,"66","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-17","0.00","0.0","0.0",,"72","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-18","0.25","0.0","0.0",,"65","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-19","0.03","0.0","0.0",,"60","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-20","0.00","0.0","0.0",,"66","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-21","0.00","0.0","0.0",,"61","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-22","0.00","0.0","0.0",,"61","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-23","0.00","0.0","0.0",,"70","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-24","0.00","0.0","0.0",,"78","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-25","0.00","0.0","0.0",,"71","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-26","0.95","0.0","0.0",,"77","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-27","0.00","0.0","0.0",,"70","46"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-28","0.00","0.0","0.0",,"60","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-29","0.00","0.0","0.0",,"50","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-30","0.00","0.0","0.0",,"62","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-10-31","0.00","0.0","0.0",,"52","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-01","0.00","0.0","0.0",,"51","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-02","0.00","0.0","0.0",,"52","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-03","0.00","0.0","0.0",,"57","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-04","0.02","0.0","0.0",,"54","41"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-05","0.00","0.0","0.0",,"42","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-06","0.00","0.0","0.0",,"42","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-07","0.00","0.0","0.0",,"51","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-08","0.00","0.0","0.0",,"64","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-09","0.00","0.0","0.0",,"66","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-10","0.00","0.0","0.0",,"67","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-11","0.00","0.0","0.0",,"68","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-12","0.00","0.0","0.0",,"70","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-13","0.00","0.0","0.0",,"70","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-14","0.03","0.0","0.0",,"59","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-15","0.00","0.0","0.0",,"49","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-16","0.66","0.0","0.0",,"53","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-17","0.02","0.0","0.0",,"53","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-18","0.00","0.0","0.0",,"44","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-19","0.00","0.0","0.0",,"46","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-20","0.00","0.0","0.0",,"46","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-21","0.00","0.0","0.0",,"67","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-22","0.00","0.0","0.0",,"71","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-23","0.10","0.0","0.0",,"64","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-24","0.31","0.0","0.0",,"37","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-25","1.76","0.0","0.0",,"57","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-26","0.06","0.0","0.0",,"43","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-27","0.00","0.0","0.0",,"36","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-28","0.00","0.0","0.0",,"44","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-29","0.01","0.0","0.0",,"56","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-11-30","1.37","0.0","0.0",,"56","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-01","0.02","0.2","0.0",,"35","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-02","0.00","0.0","0.0",,"35","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-03","0.00","0.0","0.0",,"33","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-04","0.01","0.1","0.0",,"32","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-05","0.02","0.3","0.0",,"32","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-06","0.01","0.3","0.0",,"25","17"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-07","0.00","0.1","0.0",,"25","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-08","0.00","0.1","0.0",,"28","14"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-09","0.00","0.0","0.0",,"31","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-10","0.03","0.6","1.0",,"43","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-11","0.12","0.0","0.0",,"49","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-12","0.76","2.9","0.0",,"40","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-13","0.04","1.2","4.0",,"21","10"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-14","0.00","0.0","3.0",,"20","7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-15","0.00","0.0","1.0",,"22","8"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-16","0.06","0.9","1.0",,"27","12"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-17","0.00","0.2","2.0",,"26","15"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-18","0.00","0.0","2.0",,"25","10"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-19","0.00","0.0","2.0",,"28","9"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-20","0.00","0.0","2.0",,"27","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-21","0.01","0.1","1.0",,"31","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-22","0.00","0.0","1.0",,"32","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-23","0.00","0.0","1.0",,"32","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-24","0.00","0.0","1.0",,"30","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-25","0.01","0.1","1.0",,"29","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-26","0.00","0.2","1.0",,"27","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-27","0.00","0.0","1.0",,"25","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-28","0.00","0.0","1.0",,"28","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-29","0.00","0.0","1.0",,"37","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-30","0.17","0.0","0.0",,"48","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2010-12-31","0.00","0.0","0.0",,"62","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-01","0.42","0.0","0.0",,"58","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-02","0.00","0.0","0.0",,"30","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-03","0.00","0.0","0.0",,"38","17"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-04","0.00","0.0","0.0",,"40","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-05","0.00","0.0","0.0",,"30","18"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-06","0.06","1.6","0.0",,"32","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-07","0.05","0.9","2.0",,"27","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-08","0.03","0.7","3.0",,"20","13"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-09","0.00","0.0","3.0",,"29","4"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-10","0.00","0.0","3.0",,"29","10"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-11","0.13","2.4","1.0",,"27","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-12","0.03","0.8","4.0",,"26","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-13","0.00","0.0","4.0",,"26","12"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-14","0.00","0.0","3.0",,"28","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-15","0.00","0.0","3.0",,"36","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-16","0.00","0.0","2.0",,"25","17"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-17","0.01","0.0","2.0",,"34","14"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-18","0.19","0.0","1.0",,"39","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-19","0.01","0.1","0.0",,"34","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-20","0.45","5.7","0.0",,"29","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-21","0.00","0.0","5.0",,"20","7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-22","0.00","0.0","5.0",,"20","-2"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-23","0.00","0.0","5.0",,"20","6"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-24","0.01","0.3","3.0",,"34","8"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-25","0.00","0.0","3.0",,"36","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-26","0.00","0.0","2.0",,"29","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-27","0.02","0.2","2.0",,"30","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-28","0.03","0.3","2.0",,"30","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-29","0.00","0.0","2.0",,"34","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-30","0.02","0.3","1.0",,"34","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-01-31","0.01","0.0","1.0",,"32","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-01","0.88","0.0","1.0",,"33","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-02","0.08","0.5","1.0",,"41","20"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-03","0.00","0.0","1.0",,"26","13"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-04","0.00","0.0","1.0",,"32","13"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-05","0.13","1.3","0.0",,"35","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-06","0.00","0.0","0.0",,"35","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-07","0.16","1.3","0.0",,"36","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-08","0.01","0.3","1.0",,"26","12"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-09","0.00","0.0","1.0",,"20","9"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-10","0.00","0.0","1.0",,"19","2"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-11","0.00","0.0","0.0",,"32","14"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-12","0.00","0.0","0.0",,"38","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-13","0.00","0.0","0.0",,"52","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-14","0.00","0.0","0.0",,"48","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-15","0.00","0.0","0.0",,"42","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-16","0.00","0.0","0.0",,"58","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-17","0.00","0.0","0.0",,"65","46"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-18","0.00","0.0","0.0",,"63","41"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-19","0.00","0.0","0.0",,"46","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-20","0.12","0.4","0.0",,"38","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-21","1.22","0.4","0.0",,"41","25"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-22","0.00","0.0","0.0",,"28","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-23","0.00","0.0","0.0",,"33","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-24","0.48","0.0","0.0",,"42","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-25","0.66","0.6","0.0",,"35","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-26","0.00","0.0","0.0",,"36","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-27","0.17","0.0","0.0",,"60","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-02-28","0.34","0.0","0.0",,"63","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-01","0.00","0.0","0.0",,"45","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-02","0.00","0.0","0.0",,"45","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-03","0.00","0.0","0.0",,"45","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-04","0.89","0.0","0.0",,"48","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-05","0.78","0.0","0.0",,"52","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-06","0.11","0.9","0.0",,"33","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-07","0.00","0.0","0.0",,"39","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-08","0.00","0.0","0.0",,"56","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-09","1.30","0.0","0.0",,"50","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-10","0.40","0.9","0.0",,"48","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-11","0.05","0.5","1.0",,"43","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-12","0.00","0.0","0.0",,"62","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-13","0.00","0.0","0.0",,"44","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-14","0.00","0.0","0.0",,"49","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-15","0.11","0.0","0.0",,"50","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-16","0.01","0.0","0.0",,"55","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-17","0.00","0.0","0.0",,"69","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-18","0.00","0.0","0.0",,"71","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-19","0.00","0.0","0.0",,"54","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-20","0.00","0.0","0.0",,"62","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-21","0.16","0.0","0.0",,"72","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-22","0.45","0.0","0.0",,"58","46"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-23","0.22","0.0","0.0",,"71","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-24","0.00","0.0","0.0",,"40","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-25","0.00","0.0","0.0",,"38","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-26","0.00","0.0","0.0",,"38","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-27","0.00","0.0","0.0",,"42","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-28","0.00","0.0","0.0",,"42","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-29","0.00","0.0","0.0",,"47","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2011-03-30","0.10","1.0","0.0",,"40","31"
